Date,Open,High,Low,Close,Adj Close,Volume
2026-02-18,1992.195093,2037.158528,1923.813484,1953.974081,1953.974081,20187307041.01
2026-02-19,1953.994187,1985.807606,1906.822034,1948.201075,1948.201075,17380103825.5
2026-02-20,1948.268845,1980.243771,1923.622818,1969.022336,1969.022336,21682976627
2026-02-21,1968.861769,1994.827708,1955.794139,1973.737159,1973.737159,11561261801.85
2026-02-22,1973.570844,1982.214251,1934.860714,1957.805861,1957.805861,9488829491.85
2026-02-23,1958.139626,1958.139626,1838.041662,1855.502807,1855.502807,23731172668.29
2026-02-24,1855.472738,1868.320687,1804.113682,1852.969522,1852.969522,18475122228.43
2026-02-25,1852.875526,2145.506208,1847.054145,2054.627838,2054.627838,27717195805.45
2026-02-26,2053.782652,2082.786678,1976.357539,2026.792610,2026.792610,23327720765.67
2026-02-27,2026.735120,2062.627236,1888.628802,1930.761808,1930.761808,21136821038.85
2026-02-28,1930.746989,1983.992848,1837.303499,1965.050521,1965.050521,21675923668.84
2026-03-01,1965.390281,2053.285694,1909.098367,1939.066602,1939.066602,23649071468.48
2026-03-02,1939.058698,2085.427894,1922.439100,2027.268923,2027.268923,26235436165.82
2026-03-03,2027.407919,2040.791609,1930.402972,1982.768980,1982.768980,24100196312.01
2026-03-04,1982.711220,2198.656625,1946.039660,2126.505292,2126.505292,33610946768.35
2026-03-05,2126.560543,2163.036248,2056.019131,2071.605576,2071.605576,22383576283.89
2026-03-06,2072.025738,2092.515188,1957.015001,1978.751244,1978.751244,19733648078.66
2026-03-07,1978.690521,1994.970585,1950.022408,1969.455398,1969.455398,10236899077.98
2026-03-08,1969.452286,1978.707155,1915.301014,1936.604743,1936.604743,16314032553.83
2026-03-09,1936.637395,2052.327281,1930.599110,1992.938233,1992.938233,24015826480.09
2026-03-10,1992.986062,2087.985375,1992.014182,2037.120508,2037.120508,23552353781.25
2026-03-11,2037.121220,2085.286268,2008.038637,2051.573226,2051.573226,19031715358.92
2026-03-12,2051.766586,2094.325692,2019.277890,2073.136309,2073.136309,20624954898.88
2026-03-13,2073.289185,2206.813144,2071.582234,2092.563472,2092.563472,29345212032.56
2026-03-14,2092.558380,2105.571295,2062.659318,2097.086559,2097.086559,10073411268.77
2026-03-15,2096.880866,2201.955504,2084.209466,2177.476395,2177.476395,15333885131.56
2026-03-16,2177.783027,2384.466445,2166.002387,2351.176100,2351.176100,38938369545.19
2026-03-17,2351.134729,2375.454976,2297.668683,2318.053425,2318.053425,26737564549.59
2026-03-18,2318.556960,2348.904359,2154.584277,2203.671685,2203.671685,25617966362.47
2026-03-19,2203.478788,2232.203806,2099.889106,2137.423929,2137.423929,24090913748.82
2026-03-20,2137.394295,2175.699378,2117.276135,2146.497164,2146.497164,17970488517.43
2026-03-21,2146.710035,2166.715715,2072.383384,2076.689870,2076.689870,8654913046.95
2026-03-22,2077.201118,2125.976545,2027.047852,2053.048353,2053.048353,16438149793.97
2026-03-23,2052.953040,2195.991641,2023.271831,2152.145982,2152.145982,28509077301.52
2026-03-24,2152.114613,2174.325942,2103.382867,2155.704309,2155.704309,18389631712.54
2026-03-25,2155.719581,2198.369936,2146.616232,2168.021484,2168.021484,17086301656.8
2026-03-26,2168.028740,2171.156997,2033.731059,2059.578435,2059.578435,18628112246.19
2026-03-27,2059.448676,2075.170370,1971.506758,1991.271994,1991.271994,19453998120.62
2026-03-28,1991.283495,2038.703011,1982.129946,1992.694575,1992.694575,8641221083.89
2026-03-29,1992.693837,2016.545153,1939.528698,1982.559639,1982.559639,9451184646.95
2026-03-30,1982.550647,2082.064768,1979.076873,2023.514865,2023.514865,17840662424.63
2026-03-31,2023.520627,2118.796919,2011.795304,2104.708216,2104.708216,21278561395.08
2026-04-01,2104.717589,2165.666182,2082.291637,2138.737145,2138.737145,19542997433.89
2026-04-02,2138.723632,2158.157688,2016.989949,2056.852529,2056.852529,18847170816.47
2026-04-03,2056.704876,2075.764424,2042.175968,2053.385278,2053.385278,9609678842.78
2026-04-04,2053.584548,2082.002347,2044.871587,2065.351639,2065.351639,6926913516.63
2026-04-05,2065.370519,2120.499472,2022.645436,2108.995500,2108.995500,9928800793.2
2026-04-06,2108.935783,2172.985117,2089.100071,2107.761571,2107.761571,19097527674.77
2026-04-07,2107.784989,2270.594953,2061.467434,2241.806643,2241.806643,22588914082.81
2026-04-08,2242.276732,2269.879998,2181.231206,2190.335492,2190.335492,21469476310.46
2026-04-09,2190.332528,2243.972914,2158.017603,2189.144137,2189.144137,17218638798.01
2026-04-10,2189.380841,2257.184122,2176.851313,2245.148760,2245.148760,17131968711.88
2026-04-11,2245.104591,2327.457693,2230.751869,2285.390103,2285.390103,12620960383.67
2026-04-12,2285.430085,2288.448482,2177.485577,2192.201164,2192.201164,15307071616.91
2026-04-13,2192.331664,2393.759052,2176.324719,2370.714813,2370.714813,23709131571.55
2026-04-14,2370.314502,2415.527442,2304.412373,2323.308537,2323.308537,25185167270.3
2026-04-15,2323.343336,2384.999181,2310.707076,2359.436997,2359.436997,17004367348.22
2026-04-16,2359.704582,2369.172290,2285.709994,2348.645021,2348.645021,20602833116.45
2026-04-17,2348.855076,2464.783465,2318.141872,2421.071815,2421.071815,26467618335.84
2026-04-18,2421.102411,2427.278105,2341.125778,2351.100528,2351.100528,14400085617.21
2026-04-19,2350.861870,2355.783215,2254.697562,2264.917035,2264.917035,17083701611.94
2026-04-20,2264.873569,2346.273535,2262.053059,2315.212379,2315.212379,19084768822.4
2026-04-21,2315.178464,2338.012475,2287.379859,2327.970425,2327.970425,16107716719.02
2026-04-22,2327.964761,2422.860375,2314.590094,2376.088153,2376.088153,22465555334.59
2026-04-23,2376.087854,2380.135915,2287.553293,2331.514006,2331.514006,19909161913.47
2026-04-24,2331.568813,2337.266676,2301.527432,2315.690208,2315.690208,13371168063.52
2026-04-25,2315.741397,2323.410296,2302.201057,2318.828999,2318.828999,6545621782.33
2026-04-26,2318.906557,2379.324228,2307.565067,2369.728988,2369.728988,10622966933
2026-04-27,2369.841905,2403.726449,2267.409541,2303.063963,2303.063963,17879618684.01
2026-04-28,2303.079859,2310.442247,2259.057475,2289.419753,2289.419753,12761522275.65
2026-04-29,2289.412034,2345.939758,2221.223894,2253.415759,2253.415759,21884731493.01
2026-04-30,2253.484370,2277.718253,2232.130859,2256.251321,2256.251321,12309496388.52
2026-05-01,2256.345002,2324.787965,2256.078211,2295.093694,2295.093694,13243880776.91
2026-05-02,2295.044354,2339.743709,2292.722625,2316.231865,2316.231865,6905015549.24
2026-05-03,2316.210931,2354.710199,2297.553244,2321.635702,2321.635702,9861070992.51
2026-05-04,2321.816375,2397.608283,2309.260945,2346.396887,2346.396887,25497505007.97
2026-05-05,2346.414994,2398.833388,2344.934322,2361.182608,2361.182608,17739612383.37
2026-05-06,2361.290740,2423.040200,2338.483268,2350.801921,2350.801921,22745786496.28
2026-05-07,2350.852424,2351.738083,2280.814628,2291.107594,2291.107594,23409823895.76
2026-05-08,2291.075714,2320.692234,2265.833362,2306.972253,2306.972253,20013463009.73
2026-05-09,2307.069541,2336.926941,2300.544876,2326.727203,2326.727203,12217205123.14
2026-05-10,2326.744446,2381.263954,2313.127122,2369.043871,2369.043871,19587186881.52
2026-05-11,2369.193374,2374.303444,2305.080912,2339.360810,2339.360810,15525623295.57
2026-05-12,2339.287071,2339.690461,2256.419397,2274.643522,2274.643522,16145394772.55
2026-05-13,2274.591738,2322.233196,2233.553306,2257.576416,2257.576416,15193768365.14
